t,x,y,v,a
7.894,0.166,-0.398,0.591,4.777
7.897,,,,
7.900,,,,
7.903,,,,
7.906,,,,
7.909,0.166,-0.408,0.507,3.184
7.912,,,,
7.915,,,,
7.918,,,,
7.921,,,,
7.924,0.166,-0.413,0.591,4.777
7.927,,,,
7.930,,,,
7.933,,,,
7.936,,,,
7.939,0.166,-0.426,0.760,4.777
7.942,,,,
7.945,,,,
7.948,,,,
7.952,,,,
7.955,0.166,-0.436,0.422,7.961
7.958,,,,
7.961,,,,
7.964,,,,
7.967,,,,
7.970,0.166,-0.439,0.422,3.560
7.973,,,,
7.976,,,,
7.979,,,,
7.982,,,,
7.985,0.166,-0.449,0.597,8.119
7.988,,,,
7.991,,,,
7.994,,,,
7.997,,,,
8.000,0.169,-0.457,0.597,5.035
8.003,,,,
8.006,,,,
8.009,,,,
8.012,,,,
8.015,0.169,-0.467,0.760,5.741
8.018,,,,
8.021,,,,
8.024,,,,
8.027,,,,
8.030,0.169,-0.480,0.507,3.184
8.033,,,,
8.036,,,,
8.039,,,,
8.042,,,,
8.045,0.169,-0.482,0.507,9.553
8.048,,,,
8.052,,,,
8.055,,,,
8.058,,,,
8.061,0.169,-0.495,0.422,21.66
8.064,,,,
8.067,,,,
8.070,,,,
8.073,,,,
8.076,0.169,-0.495,0.304,34.04
8.079,,,,
8.082,,,,
8.085,,,,
8.088,,,,
8.091,0.164,-0.487,0.643,27.49
8.094,,,,
8.097,,,,
8.100,,,,
8.103,,,,
8.106,0.161,-0.477,0.422,56.54
8.109,,,,
8.112,,,,
8.115,,,,
8.118,,,,
8.121,0.164,-0.500,1.438,
8.124,,,,
8.127,,,,
8.130,,,,
8.133,,,,
8.136,0.164,-0.521,,
